id,negotiation_id,legal_entity_id,action
108171,3995,882833,offer
4813,2568,2110205,retract
4812,2591,,stage_for_transfer
31714,58,882833,offer
31715,59,882833,offer
31716,60,882833,offer
31717,61,882833,offer
31718,62,882833,offer
31719,63,882833,offer
31720,64,882833,offer
31721,65,882833,offer
31722,66,882833,offer
31724,69,882833,offer
31728,96,882833,offer
31729,97,882833,offer
31730,99,882833,offer
31731,101,882833,offer
31732,103,882833,offer
4769,2597,882833,offer
4771,2599,882833,offer
111780,41535,882833,offer
111785,41539,2504165,offer
111784,41540,2504165,offer
111791,41545,2504165,offer
111792,41546,2504165,offer
111793,41547,2504165,offer
111794,41548,2504165,offer
111795,41549,2504165,offer
111798,41552,2504165,offer
111799,41553,2504165,offer
48969,26577,2368148,offer
6449,3472,2337618,sign
111800,41554,2504165,offer
111801,41555,2504165,offer
108172,3999,882833,offer
67696,34691,2356601,offer
67697,34692,2356601,offer
67698,34693,2356601,offer
67699,34694,2356601,offer
67700,34695,2356601,offer
67701,34696,2356601,offer
67702,34697,2356601,offer
67703,34698,2356601,offer
67704,34699,2356601,offer
67705,34700,2356601,offer
67706,34701,2356601,offer
67707,34702,2356601,offer
67708,34703,2356601,offer
111802,41556,2504165,offer
9227,4468,882833,offer
111803,41557,2504165,offer
111805,41560,2504165,offer
111807,41561,2504165,offer
111808,41562,2504165,offer
111809,41563,2504165,offer
111810,41564,2504165,offer
111812,41565,2504165,offer
111811,41566,2504165,offer
108173,4009,882833,offer
31760,144,882833,offer
9247,4488,882833,offer
9266,4507,882833,offer
31770,1520,882833,offer
9267,4508,882833,offer
67709,34704,2356601,offer
67710,34705,2356601,offer
67711,34706,2356601,offer
67712,34707,2356601,offer
67713,34708,2356601,offer
67714,34709,2356601,offer
67715,34710,2356601,offer
67716,34711,2356601,offer
67717,34712,2356601,offer
67718,34713,2356601,offer
67719,34714,2356601,offer
67720,34715,2356601,offer
67721,34716,2356601,offer
67722,34717,2356601,offer
67723,34718,2356601,offer
67724,34719,2356601,offer
31771,1521,882833,offer
111814,41568,2504165,offer
108174,4014,882833,offer
108175,4018,882833,offer
108176,4019,882833,offer
108177,4020,882833,offer
108178,4023,882833,offer
108179,4030,882833,offer
67725,34720,2356601,offer
31773,1523,882833,offer
4852,2273,,cancel
4857,2277,,cancel
31774,1524,882833,offer
4861,2276,,cancel
31775,1525,882833,offer
31777,1527,882833,offer
31778,1530,882833,offer
31779,1531,882833,offer
31780,1533,882833,offer
31781,1534,882833,offer
31782,1535,882833,offer
31783,1537,882833,offer
31784,1538,882833,offer
31785,1539,882833,offer
31786,1540,882833,offer
31787,1541,882833,offer
31788,1542,882833,offer
31789,1545,882833,offer
31791,1549,882833,offer
31792,1550,882833,offer
4895,2614,882833,confirm_payment_info
4898,2553,882833,accept
98478,39620,2356601,offer
111815,41569,2504165,offer
108180,4042,882833,offer
108181,4043,882833,offer
108182,4044,882833,offer
108183,4045,882833,offer
31801,2214,882833,offer
108184,4052,882833,offer
108185,4055,882833,offer
108186,4059,882833,offer
108187,4061,882833,offer
108188,4066,882833,offer
108189,4067,882833,offer
31794,1552,882833,offer
4073,885,,cancel
31795,1553,882833,offer
31797,1555,882833,offer
31798,2196,882833,offer
31799,2211,882833,offer
31800,2213,882833,offer
31802,2216,882833,offer
31803,2217,882833,offer
31804,2218,882833,offer
31805,2220,882833,offer
31806,2221,882833,offer
31807,2222,882833,offer
31808,2223,882833,offer
31809,2225,882833,offer
31810,2226,882833,offer
31811,2227,882833,offer
31812,2228,882833,offer
31813,2229,882833,offer
111816,41570,2504165,offer
121023,24166,,cancel
108190,4068,882833,offer
108191,4069,882833,offer
108192,4071,882833,offer
108193,4156,882833,offer
108194,4157,882833,offer
31815,2231,882833,offer
31816,2232,882833,offer
6453,3472,2337618,add_payment_info
106081,34534,2356601,offer
31817,2234,882833,offer
106082,34535,2356601,offer
106083,34536,2356601,offer
31818,2235,882833,offer
106084,34537,2356601,offer
48970,26578,2368148,offer
106085,34538,2356601,offer
106086,34539,2356601,offer
106087,34540,2356601,offer
106088,34541,2356601,offer
106089,34542,2356601,offer
106090,34543,2356601,offer
106091,34544,2356601,offer
106092,34545,2356601,offer
31819,2236,882833,offer
31820,2237,882833,offer
31821,2238,882833,offer
31822,2239,882833,offer
31823,2240,882833,offer
31824,2241,882833,offer
31825,2242,882833,offer
111817,41571,2504165,offer
108195,4158,882833,offer
111819,41573,2504165,offer
111821,41575,2504165,offer
108196,4159,882833,offer
111824,41578,2504165,offer
111827,41579,2504165,offer
108197,4160,882833,offer
111826,41581,2504165,offer
111859,41614,2504165,offer
108198,4161,882833,offer
111884,41637,2504165,offer
111887,41639,2504165,offer
108199,4162,882833,offer
111889,41643,2504165,offer
112934,41664,2504165,offer
108200,4164,882833,offer
31838,2258,882833,offer
116670,42374,2511458,add_payment_info
31849,2558,882833,offer
116672,42394,2497824,add_payment_info
121024,24169,,cancel
31850,2559,882833,offer
121025,24179,,cancel
31851,2560,882833,offer
31852,2563,882833,offer
106093,34546,2356601,offer
31853,2752,882833,offer
31854,3417,882833,offer
121026,24199,,cancel
108201,4165,882833,offer
108202,4166,882833,offer
108203,4168,882833,offer
108204,4169,882833,offer
108205,4170,882833,offer
38901,4136,882833,offer
38902,4137,882833,offer
108206,4172,882833,offer
38903,4138,882833,offer
38904,4139,882833,offer
108207,5281,882833,offer
38905,4141,882833,offer
38906,4142,882833,offer
31856,3696,882833,offer
38907,4143,882833,offer
38908,4145,882833,offer
31857,3697,882833,offer
38909,4146,882833,offer
38910,4147,882833,offer
31858,3698,882833,offer
38911,4459,882833,offer
38912,4460,882833,offer
31859,3699,882833,offer
31860,3700,882833,offer
31861,3701,882833,offer
31862,4392,882833,offer
31863,5236,882833,offer
31864,5242,882833,offer
5054,2739,882833,offer
5055,2740,882833,offer
5056,2741,882833,offer
38913,4461,882833,offer
38914,4462,882833,offer
38915,4463,882833,offer
9290,4531,882833,offer
9291,4532,882833,offer
121027,24205,,cancel
48971,26579,2368148,offer
7601,3561,64175,offer
106094,34547,2356601,offer
106095,34548,2356601,offer
106096,34549,2356601,offer
106097,34550,2356601,offer
106098,34512,2356601,offer
106099,34513,2356601,offer
106100,34514,2356601,offer
106101,34515,2356601,offer
106102,34516,2356601,offer
106103,34517,2356601,offer
106104,34518,2356601,offer
106105,34519,2356601,offer
106106,34520,2356601,offer
9292,4533,882833,offer
9293,4534,882833,offer
9294,4535,882833,offer
9295,4536,882833,offer
9296,4537,882833,offer
9297,4538,882833,offer
9298,4539,882833,offer
9299,4540,882833,offer
9300,4541,882833,offer
9301,4542,882833,offer
9302,4543,882833,offer
9303,4544,882833,offer
38916,4464,882833,offer
38918,4466,882833,offer
38919,4467,882833,offer
9309,4550,882833,offer
9310,4551,882833,offer
106113,34527,2356601,offer
48972,26580,2368148,offer
7602,3625,1930334,accept
106107,34521,2356601,offer
106108,34522,2356601,offer
106109,34523,2356601,offer
106110,34524,2356601,offer
106111,34525,2356601,offer
106112,34526,2356601,offer
121028,24213,,cancel
106114,34528,2356601,offer
106115,34529,2356601,offer
105920,34637,2356601,cancel
105922,34583,2356601,cancel
105921,34712,2356601,cancel
105924,34687,2356601,offer
105925,34688,2356601,offer
9311,4552,882833,offer
9312,4553,882833,offer
9313,4554,882833,offer
9314,4555,882833,offer
9315,4556,882833,offer
9316,4557,882833,offer
9317,4558,882833,offer
9318,4559,882833,offer
9319,4560,882833,offer
9320,4561,882833,offer
9321,4562,882833,offer
38920,4468,882833,offer
38921,4469,882833,offer
38922,4470,882833,offer
108208,21729,882833,offer
38923,4471,882833,offer
108209,21730,882833,offer
38924,4472,882833,offer
111779,41534,882833,offer
38925,4473,882833,offer
113569,32272,2436601,retract
38926,4474,882833,offer
113570,32272,,cancel
38927,4475,882833,offer
116671,42394,2497824,sign
38928,4476,882833,offer
121029,24216,,cancel
38929,4477,882833,offer
121030,24234,,cancel
38930,4478,882833,offer
121031,24239,,cancel
38931,4479,882833,offer
121032,24243,,cancel
38932,4480,882833,offer
38933,4481,882833,offer
121034,24249,,cancel
38934,4482,882833,offer
121035,24274,,cancel
38935,4483,882833,offer
121036,24275,,cancel
38936,4484,882833,offer
38937,4485,882833,offer
105926,34689,2356601,offer
38938,4486,882833,offer
38939,4488,882833,offer
108213,3996,882833,offer
38940,4491,882833,offer
38941,4492,882833,offer
108214,4001,882833,offer
38942,4493,882833,offer
38943,4494,882833,offer
108215,4003,882833,offer
38944,4496,882833,offer
38945,4497,882833,offer
108216,4026,882833,offer
38946,4498,882833,offer
38947,4499,882833,offer
108217,4035,882833,offer
38948,4502,882833,offer
38949,4503,882833,offer
108218,4047,882833,offer
38950,4504,882833,offer
38951,4506,882833,offer
108219,4049,882833,offer
38952,4508,882833,offer
38953,4509,882833,offer
773,623,,cancel
108220,4050,882833,offer
4076,1548,,cancel
108221,4058,882833,offer
5157,2769,882833,offer
5160,2770,882833,offer
113571,41712,882833,confirm_payment_info
5155,2291,882833,retract
5158,2292,882833,retract
5161,2293,882833,retract
38954,4510,882833,offer
38955,4511,882833,offer
108222,4062,882833,offer
38956,4512,882833,offer
38957,4513,882833,offer
108223,4063,882833,offer
38958,4516,882833,offer
38959,4518,882833,offer
38960,4519,882833,offer
38961,4520,882833,offer
38962,4521,882833,offer
38963,4522,882833,offer
48973,26581,2368148,offer
7604,3625,1930334,add_payment_info
7603,3625,1930334,sign
105927,34690,2356601,offer
105928,34691,2356601,offer
105929,34692,2356601,offer
105930,34693,2356601,offer
105931,34694,2356601,offer
105932,34695,2356601,offer
105933,34696,2356601,offer
105934,34697,2356601,offer
105935,34698,2356601,offer
38964,4523,882833,offer
38965,4524,882833,offer
38967,4526,882833,offer
38968,4527,882833,offer
38969,4528,882833,offer
38970,4530,882833,offer
38971,4531,882833,offer
38972,4536,882833,offer
38973,4537,882833,offer
108224,4070,882833,offer
38974,4538,882833,offer
38975,4539,882833,offer
108225,4173,882833,offer
38976,4540,882833,offer
38977,4541,882833,offer
108226,4627,882833,offer
38978,4542,882833,offer
38979,4543,882833,offer
108227,21690,882833,offer
38980,4545,882833,offer
38981,4546,882833,offer
108228,21692,882833,offer
38982,4547,882833,offer
38983,4548,882833,offer
108229,21695,882833,offer
38984,4549,882833,offer
38985,4550,882833,offer
38986,4551,882833,offer
38987,4552,882833,offer
108230,21696,882833,offer
38988,4553,882833,offer
108231,21699,882833,offer
108232,21701,882833,offer
5216,2792,882833,offer
113572,41712,,stage_for_transfer
5211,2358,882833,retract
5214,496,882833,retract
5220,2794,882833,offer
5221,281,882833,retract
5224,439,882833,retract
38989,4554,882833,offer
38990,4555,882833,offer
108233,21702,882833,offer
38991,4556,882833,offer
38994,4560,882833,offer
108234,21703,882833,offer
38995,4561,882833,offer
38996,4562,882833,offer
108235,21705,882833,offer
38997,4590,882833,offer
38998,4591,882833,offer
108236,21706,882833,offer
38999,4592,882833,offer
39000,4594,882833,offer
108237,21707,882833,offer
39001,4595,882833,offer
39002,4596,882833,offer
5226,2796,882833,offer
39003,4597,882833,offer
39004,4598,882833,offer
39005,4599,882833,offer
113573,41712,,complete
39006,4601,882833,offer
5268,2754,2019275,add_payment_info
5271,2627,2104559,add_payment_info
5270,2627,2104559,sign
105936,34699,2356601,offer
105937,34700,2356601,offer
5262,2590,71084,offer
5260,2590,71084,offer
48974,26582,2368148,offer
5274,2279,2028115,retract
5228,2361,,cancel
108238,21708,882833,offer
48975,26583,2368148,offer
108239,21709,882833,offer
48976,26584,2368148,offer
108240,21713,882833,offer
48977,26585,2368148,offer
48978,26586,2368148,offer
48979,26587,2368148,offer
48980,26588,2368148,offer
48981,26589,2368148,offer
48982,26590,2368148,offer
48983,26591,2368148,offer
48984,26592,2368148,offer
108241,21714,882833,offer
113574,41610,2504165,sign
39007,4602,882833,offer
39009,4604,882833,offer
39010,4605,882833,offer
39011,4606,882833,offer
39012,4607,882833,offer
39013,4608,882833,offer
39014,4609,882833,offer
39015,4610,882833,offer
39016,4611,882833,offer
5290,2820,2028115,offer
39017,4612,882833,offer
39018,4614,882833,offer
39019,4615,882833,offer
39020,4616,882833,offer
39021,4617,882833,offer
5301,2662,2192512,offer
5300,2659,2192522,offer
5299,2618,882833,offer
39022,4618,882833,offer
105938,34701,2356601,offer
108242,21715,882833,offer
105939,34702,2356601,offer
105940,34703,2356601,offer
105941,34704,2356601,offer
105942,34705,2356601,offer
105943,34706,2356601,offer
105944,34707,2356601,offer
105945,34708,2356601,offer
105946,34709,2356601,offer
105947,34710,2356601,offer
105948,34711,2356601,offer
105949,34713,2356601,offer
105950,34714,2356601,offer
105951,34715,2356601,offer
105952,34717,2356601,offer
105953,34718,2356601,offer
105954,34719,2356601,offer
105955,34720,2356601,offer
105956,34636,2356601,offer
105957,34638,2356601,offer
105958,34639,2356601,offer
105959,34640,2356601,offer
105960,34641,2356601,offer
105961,34642,2356601,offer
105962,34643,2356601,offer
105963,34644,2356601,offer
105964,34645,2356601,offer
105965,34646,2356601,offer
105969,34650,2356601,offer
105970,34651,2356601,offer
105971,34652,2356601,offer
39023,4619,882833,offer
39024,4620,882833,offer
39025,4622,882833,offer
39026,4623,882833,offer
105972,34653,2356601,offer
105973,34654,2356601,offer
105974,34655,2356601,offer
105975,34656,2356601,offer
105976,34657,2356601,offer
105977,34658,2356601,offer
105978,34659,2356601,offer
105979,34660,2356601,offer
105980,34661,2356601,offer
105981,34662,2356601,offer
105982,34663,2356601,offer
39027,4624,882833,offer
39028,4626,882833,offer
39029,4668,882833,offer
39030,4669,882833,offer
39031,4670,882833,offer
39032,4671,882833,offer
39033,4672,882833,offer
39034,4673,882833,offer
39035,4674,882833,offer
39036,4675,882833,offer
39037,4676,882833,offer
39038,4677,882833,offer
39039,4678,882833,offer
39040,4679,882833,offer
39041,4726,882833,offer
39042,4783,882833,offer
39043,4785,882833,offer
39044,4786,882833,offer
39045,4787,882833,offer
39046,4789,882833,offer
39047,4790,882833,offer
113575,41610,2504165,confirm_payment_info
105983,34664,2356601,offer
105984,34665,2356601,offer
105985,34666,2356601,offer
105986,34667,2356601,offer
105987,34668,2356601,offer
105988,34669,2356601,offer
105989,34670,2356601,offer
105990,34671,2356601,offer
105991,34672,2356601,offer
105992,34673,2356601,offer
105993,34674,2356601,offer
105994,34675,2356601,offer
105995,34676,2356601,offer
105996,34677,2356601,offer
105997,34678,2356601,offer
105998,34679,2356601,offer
105999,34680,2356601,offer
106000,34681,2356601,offer
106001,34682,2356601,offer
106002,34683,2356601,offer
9468,3729,1959696,offer
9469,3730,1959696,offer
9470,3731,1959696,offer
9471,3736,1959696,offer
9473,3740,1959696,offer
9461,3777,1959696,offer
9462,3778,1959696,offer
9463,3780,1959696,offer
39048,4791,882833,offer
39049,4792,882833,offer
39050,4793,882833,offer
39051,4795,882833,offer
32068,4871,882833,confirm_payment_info
32071,5073,882833,decline
32072,5073,882833,offer
32075,2557,882833,sign
32076,2557,882833,confirm_payment_info
39052,4797,882833,offer
39053,4798,882833,offer
39054,4799,882833,offer
39055,4800,882833,offer
39056,4801,882833,offer
39057,4802,882833,offer
32096,4957,882833,confirm_payment_info
39058,4803,882833,offer
39059,4804,882833,offer
39060,4805,882833,offer
39061,4806,882833,offer
39065,4810,882833,offer
32116,4098,882833,sign
39066,4811,882833,offer
39067,4812,882833,offer
39068,4813,882833,offer
39069,4814,882833,offer
32134,4098,882833,confirm_payment_info
32140,5073,882833,confirm_payment_info
39072,4818,882833,offer
108243,21716,882833,offer
5378,2896,882833,offer
5379,2897,882833,offer
5380,2898,882833,offer
39073,4821,882833,offer
39074,4822,882833,offer
39075,4824,882833,offer
39076,4825,882833,offer
106003,34684,2356601,offer
106004,34685,2356601,offer
106005,34686,2356601,offer
106006,34585,2356601,offer
106007,34586,2356601,offer
106009,34588,2356601,offer
106010,34589,2356601,offer
106015,34594,2356601,offer
106016,34596,2356601,offer
39077,4826,882833,offer
39078,4827,882833,offer
39079,4828,882833,offer
39080,4829,882833,offer
39081,4830,882833,offer
39082,4831,882833,offer
39083,4832,882833,offer
39084,4833,882833,offer
39085,4834,882833,offer
39086,4835,882833,offer
39087,4836,882833,offer
39088,4838,882833,offer
39089,4839,882833,offer
39090,4840,882833,offer
39091,4841,882833,offer
39092,4842,882833,offer
39093,4843,882833,offer
39094,4844,882833,offer
10493,4138,882833,offer
10494,4139,882833,offer
39095,4845,882833,offer
39096,4846,882833,offer
106017,34597,2356601,offer
106018,34598,2356601,offer
106019,34599,2356601,offer
106020,34600,2356601,offer
106021,34601,2356601,offer
106022,34602,2356601,offer
106023,34603,2356601,offer
106024,34604,2356601,offer
106025,34605,2356601,offer
106026,34606,2356601,offer
106027,34607,2356601,offer
